,YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Total,Age(years),Education,Gender,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
8554,2015,2015,KY,Kentucky,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,30.9,,~,Data not available because sample size is insufficient.,,,,,,,,,Other,"(37.645970271, -84.774971048)",PA,PA1,Q046,VALUE,21,Race/Ethnicity,Other,RACE,RACEOTH
8555,2022,2022,OK,Oklahoma,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,32.3,32.3,,,30.8,33.8,5278.0,Total,,,,,,"(35.47203135600046, -97.52107021399968)",OWS,OWS1,Q037,VALUE,40,Total,Total,OVR,OVERALL
8556,2019,2019,OR,Oregon,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,21.4,,~,Data not available because sample size is insufficient.,,,,,,,,,Hawaiian/Pacific Islander,"(44.56744942400047, -120.15503132599969)",FV,FV1,Q019,VALUE,41,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
8557,2021,2021,NC,North Carolina,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,19.0,19.0,,,15.3,23.3,612.0,,,,,"$50,000 - $74,999",,"(35.466220975000454, -79.15925046299964)",PA,PA1,Q047,VALUE,37,Income,"$50,000 - $74,999",INC,INC5075
8558,2011,2011,NJ,New Jersey,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,37.3,37.3,,,32.7,42.2,960.0,,,,,"Less than $15,000",,"(40.130570048, -74.273691288)",OWS,OWS1,Q037,VALUE,34,Income,"Less than $15,000",INC,INCLESS15
8559,2011,2011,MN,Minnesota,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,54.6,54.6,,,52.4,56.8,3425.0,,65 or older,,,,,"(46.355648736, -94.794200503)",PA,PA1,Q043,VALUE,27,Age (years),65 or older,AGEYR,AGEYR65PLUS
8560,2013,2013,OK,Oklahoma,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,34.9,34.9,,,31.9,38.0,1267.0,,45 - 54,,,,,"(35.472031356, -97.521070214)",OWS,OWS1,Q037,VALUE,40,Age (years),45 - 54,AGEYR,AGEYR4554
8561,2021,2021,WY,Wyoming,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,38.8,38.8,,,35.3,42.5,1316.0,,,Some college or technical school,,,,"(43.23554134300048, -108.10983035299967)",OWS,OWS1,Q037,VALUE,56,Education,Some college or technical school,EDU,EDUCOTEC
8562,2017,2017,HI,Hawaii,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,59.6,59.6,,,55.4,63.7,1059.0,,,,,"$50,000 - $74,999",,"(21.304850435, -157.857749403)",PA,PA1,Q043,VALUE,15,Income,"$50,000 - $74,999",INC,INC5075
8563,2014,2014,WA,Washington,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,32.4,32.4,,,27.3,38.0,494.0,,,Less than high school,,,,"(47.522278629, -120.47001079)",PA,PA1,Q047,VALUE,53,Education,Less than high school,EDU,EDUHS
8564,2018,2018,GA,Georgia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,26.2,26.2,,,25.1,27.4,9286.0,Total,,,,,,"(32.83968109300048, -83.62758034599966)",PA,PA1,Q047,VALUE,13,Total,Total,OVR,OVERALL
8565,2014,2014,CT,Connecticut,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,27.6,27.6,,,23.5,32.1,720.0,,,,,"$35,000 - $49,999",,"(41.56266102, -72.649840952)",OWS,OWS1,Q036,VALUE,9,Income,"$35,000 - $49,999",INC,INC3550
8566,2015,2015,ND,North Dakota,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,34.2,34.2,,,26.8,42.4,253.0,,,,,"Less than $15,000",,"(47.475319779, -100.118421049)",OWS,OWS1,Q036,VALUE,38,Income,"Less than $15,000",INC,INCLESS15
8567,2019,2019,SC,South Carolina,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,50.5,50.5,,,48.0,52.9,2805.0,,,,Male,,,"(33.998821303000454, -81.04537120699968)",PA,PA1,Q043,VALUE,45,Gender,Male,GEN,MALE
8568,2019,2019,WY,Wyoming,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,22.9,22.9,,,18.0,28.7,543.0,,,,,"$15,000 - $24,999",,"(43.23554134300048, -108.10983035299967)",FV,FV1,Q019,VALUE,56,Income,"$15,000 - $24,999",INC,INC1525
8569,2017,2017,MN,Minnesota,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,30.9,30.9,,,28.3,33.7,1934.0,,,,,"$35,000 - $49,999",,"(46.355648736, -94.794200503)",PA,PA1,Q045,VALUE,27,Income,"$35,000 - $49,999",INC,INC3550
8570,2019,2019,NE,Nebraska,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,35.1,35.1,,,33.5,36.7,7909.0,,,,Female,,,"(41.6410409880005, -99.36572062299967)",FV,FV1,Q018,VALUE,31,Gender,Female,GEN,FEMALE
8571,2014,2014,MT,Montana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,34.4,34.4,,,28.2,41.2,456.0,,,Less than high school,,,,"(47.066528972, -109.424420645)",OWS,OWS1,Q036,VALUE,30,Education,Less than high school,EDU,EDUHS
8572,2011,2011,MS,Mississippi,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,28.9,28.9,,,26.7,31.1,2714.0,,65 or older,,,,,"(32.745510099, -89.538030825)",PA,PA1,Q045,VALUE,28,Age (years),65 or older,AGEYR,AGEYR65PLUS
8573,2017,2017,PR,Puerto Rico,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,43.8,43.8,,,36.4,51.5,267.0,,,,,"$35,000 - $49,999",,"(18.220833, -66.590149)",PA,PA1,Q047,VALUE,72,Income,"$35,000 - $49,999",INC,INC3550
8574,2019,2019,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,23.8,23.8,,,16.5,33.1,178.0,,,,,,Non-Hispanic Black,"(34.865970280000454, -111.76381127699972)",PA,PA1,Q045,VALUE,4,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
8575,2013,2013,SC,South Carolina,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,15.7,15.7,,,7.3,30.6,52.0,,,,,,Asian,"(33.998821303, -81.045371207)",PA,PA1,Q046,VALUE,45,Race/Ethnicity,Asian,RACE,RACEASN
8576,2016,2016,ND,North Dakota,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,38.9,38.9,,,31.8,46.5,314.0,,,,,"Less than $15,000",,"(47.475319779, -100.118421049)",PA,PA1,Q047,VALUE,38,Income,"Less than $15,000",INC,INCLESS15
8577,2012,2012,ME,Maine,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,29.4,29.4,,,26.6,32.3,1646.0,,,,,"$15,000 - $24,999",,"(45.254228894001, -68.985031336)",PA,PA1,Q047,VALUE,23,Income,"$15,000 - $24,999",INC,INC1525
8578,2015,2015,MA,Massachusetts,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,23.7,23.7,,,22.2,25.3,6420.0,,,,,,Non-Hispanic White,"(42.27687047, -72.082690675)",PA,PA1,Q047,VALUE,25,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
8579,2021,2021,AZ,Arizona,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,38.5,38.5,,,36.1,40.9,3634.0,,65 or older,,,,,"(34.865970280000454, -111.76381127699972)",OWS,OWS1,Q037,VALUE,4,Age (years),65 or older,AGEYR,AGEYR65PLUS
8580,2019,2019,VA,Virginia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,20.9,20.9,,,18.1,24.0,1246.0,,,,,"$50,000 - $74,999",,"(37.54268067400045, -78.45789046299967)",PA,PA1,Q047,VALUE,51,Income,"$50,000 - $74,999",INC,INC5075
8581,2017,2017,IL,Illinois,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,28.5,28.5,,,22.8,34.9,328.0,,18 - 24,,,,,"(40.485010283, -88.997710178)",PA,PA1,Q045,VALUE,17,Age (years),18 - 24,AGEYR,AGEYR1824
8582,2021,2021,MI,Michigan,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,19.4,19.4,,,18.3,20.7,7734.0,Total,,,,,,"(44.6613195430005, -84.71439026999968)",FV,FV1,Q019,VALUE,26,Total,Total,OVR,OVERALL
8583,2014,2014,NE,Nebraska,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,34.4,34.4,,,31.6,37.3,3277.0,,,,,"$15,000 - $24,999",,"(41.641040988001, -99.365720623)",OWS,OWS1,Q037,VALUE,31,Income,"$15,000 - $24,999",INC,INC1525
8584,2021,2021,IN,Indiana,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,47.0,47.0,,,44.6,49.4,2380.0,,,High school graduate,,,,"(39.766910452000445, -86.14996019399968)",FV,FV1,Q018,VALUE,18,Education,High school graduate,EDU,EDUHSGRAD
8585,2019,2019,TX,Texas,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,30.9,,~,Data not available because sample size is insufficient.,,,,,,,,,Hawaiian/Pacific Islander,"(31.827240407000488, -99.42677020599967)",PA,PA1,Q046,VALUE,48,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
8586,2017,2017,ID,Idaho,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,38.8,38.8,,,32.1,45.9,394.0,,,,,Data not reported,,"(43.682630005, -114.363730042)",FV,FV1,Q018,VALUE,16,Income,Data not reported,INC,INCNR
8587,2015,2015,WV,West Virginia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,30.9,,~,Data not available because sample size is insufficient.,,,,,,,,,American Indian/Alaska Native,"(38.665510202, -80.712640135)",PA,PA1,Q046,VALUE,54,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
8588,2020,2020,MA,Massachusetts,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,12.7,12.7,,,9.3,17.0,449.0,,18 - 24,,,,,"(42.27687047000046, -72.08269067499964)",OWS,OWS1,Q036,VALUE,25,Age (years),18 - 24,AGEYR,AGEYR1824
8589,2021,2021,IL,Illinois,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,34.2,34.2,,,28.7,40.2,427.0,,45 - 54,,,,,"(40.48501028300046, -88.99771017799969)",OWS,OWS1,Q037,VALUE,17,Age (years),45 - 54,AGEYR,AGEYR4554
8590,2014,2014,MS,Mississippi,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,36.2,36.2,,,32.3,40.3,904.0,,55 - 64,,,,,"(32.745510099, -89.538030825)",OWS,OWS1,Q036,VALUE,28,Age (years),55 - 64,AGEYR,AGEYR5564
8591,2017,2017,AK,Alaska,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,18.7,18.7,,,9.9,32.4,81.0,,,,,,Hispanic,"(64.845079957001, -147.722059036)",FV,FV1,Q019,VALUE,2,Race/Ethnicity,Hispanic,RACE,RACEHIS
8592,2011,2011,MI,Michigan,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,29.7,29.7,,,28.3,31.2,8380.0,,,,,,Non-Hispanic White,"(44.661319543001, -84.71439027)",OWS,OWS1,Q036,VALUE,26,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
8593,2015,2015,AK,Alaska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,35.7,35.7,,,31.9,39.6,1744.0,,,,Female,,,"(64.845079957001, -147.722059036)",PA,PA1,Q045,VALUE,2,Gender,Female,GEN,FEMALE
8594,2014,2014,IN,Indiana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,39.2,39.2,,,26.9,53.1,95.0,,,,,,American Indian/Alaska Native,"(39.766910452, -86.149960194)",OWS,OWS1,Q036,VALUE,18,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
8595,2014,2014,GA,Georgia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,34.5,,~,Data not available because sample size is insufficient.,,,,,,,,,American Indian/Alaska Native,"(32.839681093, -83.627580346)",OWS,OWS1,Q037,VALUE,13,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
8596,2011,2011,MI,Michigan,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,41.4,41.4,,,27.8,56.6,147.0,,,,,,American Indian/Alaska Native,"(44.661319543001, -84.71439027)",PA,PA1,Q046,VALUE,26,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
8597,2017,2017,FL,Florida,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,40.4,40.4,,,37.9,42.8,7014.0,,65 or older,,,,,"(28.932040377, -81.928960539)",PA,PA1,Q045,VALUE,12,Age (years),65 or older,AGEYR,AGEYR65PLUS
8598,2021,2021,DC,District of Columbia,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,21.4,,~,Data not available because sample size is insufficient.,,,,,,,,,Other,"(38.89037138500049, -77.03196112699965)",FV,FV1,Q019,VALUE,11,Race/Ethnicity,Other,RACE,RACEOTH
8599,2015,2015,TX,Texas,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,47.0,47.0,,,42.3,51.8,1531.0,,,,,"$50,000 - $74,999",,"(31.827240407, -99.426770206)",PA,PA1,Q043,VALUE,48,Income,"$50,000 - $74,999",INC,INC5075
8600,2013,2013,WV,West Virginia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,38.7,38.7,,,35.7,41.8,1321.0,,55 - 64,,,,,"(38.665510202, -80.712640135)",OWS,OWS1,Q037,VALUE,54,Age (years),55 - 64,AGEYR,AGEYR5564
